时间,开盘,最高,最低,收盘,成交量,持仓量,MA5,MA10,MA20,MA60,MACD,MACD_SIGNAL,MACD_HIST,RSI14,ATR14,CCI20,VOL_MA20,OBV,OI_MA20,OI_CHANGE,OI_CHANGE_PCT
2025-08-21,52200.0,52800.0,51145.0,51530.0,447553,149610,52137.0,51798.0,51137.75,41823.833333333336,2163.896768583225,2615.607008564421,-451.7102399811961,58.76598946576373,2344.6428571428573,29.47296405641903,495911.1,6698906,136010.25,-476.0,-0.31715149980677815
2025-08-22,51880.0,51980.0,50520.0,51405.0,445445,142397,51870.0,51859.5,51156.75,42092.583333333336,2005.1925443359796,2493.524115718733,-488.3315713827533,60.378817162736766,2327.5,10.940579579122767,480785.3,6253461,135371.7,-7213.0,-4.821201791324114
2025-08-25,52320.0,52940.0,51400.0,51580.0,360522,136801,51730.0,51719.0,51265.5,42358.916666666664,1871.9605447766226,2369.211401530311,-497.25085675368837,55.434782608695656,2225.3571428571427,33.50574213384624,469738.4,6613983,135397.0,-5596.0,-3.9298580728526544
2025-08-26,51480.0,51680.0,50820.0,50985.0,265820,137478,51475.0,51637.5,51274.5,42636.0,1698.7792283722665,2235.124966898702,-536.3457385264355,48.375451263537904,2129.6428571428573,-1.4196732518777113,455727.55,6348163,135239.0,677.0,0.49487942339603297
2025-08-27,50915.0,51070.0,48540.0,48690.0,502410,6880,50838.0,51377.5,50973.75,42863.25,1360.6596302962425,2060.2318995782102,-699.5722692819677,44.15156507413509,2166.4285714285716,-69.63536580313136,452585.9,5845753,127358.5,-130598.0,-94.99556292643186
2025-08-28,49220.0,49800.0,48355.0,49665.0,376304,143912,50465.0,51301.0,51000.5,43115.333333333336,1158.0227984099329,1879.790079344555,-721.767280934622,45.476477683956574,2137.1428571428573,-71.60972770819423,443109.2,6222057,128204.65,137032.0,1991.744186046512
2025-08-29,49400.0,50080.0,48800.0,49555.0,353059,6880,50095.0,50982.5,51018.25,43362.25,977.2899780043081,1699.2900590765057,-722.0000810721976,33.429951690821255,1975.0,-62.95407199411822,441601.4,5868998,123010.55,-137032.0,-95.21930068375119
2025-09-01,49265.0,52420.0,48220.0,52285.0,536098,6880,50236.0,50983.0,51196.5,43665.25,1042.3307599884574,1567.898199258896,-525.5674392704386,52.03867171080286,2125.0,-4.877254541552904,459639.55,6405096,118452.9,0.0,0.0
2025-09-02,52360.0,52890.0,51120.0,51875.0,530778,145855,50414.0,50944.5,51273.75,43963.916666666664,1048.7036716855728,1464.0592937442316,-415.3556220586588,52.47986434930055,2115.714285714286,40.55647526590775,464521.95,5874318,119366.3,138975.0,2019.985465116279
2025-09-03,52000.0,52375.0,51255.0,52160.0,362759,6870,51108.0,50973.0,51314.5,44262.333333333336,1064.4806974119638,1384.143574477778,-319.6628770658142,57.70944741532977,2020.0,36.622300648515285,461649.85,6237077,112790.0,-138985.0,-95.28984265194886
2025-09-04,51700.0,52405.0,51600.0,52195.0,268080,6870,51614.0,51039.5,51418.75,44572.5,1067.5028036373478,1320.815420309692,-253.31261667234412,46.953605366126325,1831.0714285714287,39.42569272849457,455013.35,6505157,106317.3,0.0,0.0
2025-09-05,52350.0,56735.0,52350.0,56735.0,665242,6870,53050.0,51572.5,51716.0,44956.5,1419.8705187297455,1340.6264399937027,79.24407873604287,67.10172744721689,2026.7857142857142,143.0602061104248,466526.85,7170399,99781.0,0.0,0.0
2025-09-08,56080.0,56480.0,54520.0,55710.0,456880,6870,53735.0,51985.5,51852.25,45313.0,1597.9948480046514,1392.1001215958925,205.89472640875897,62.295081967213115,2022.142857142857,121.59815057762229,459729.75,6713519,93137.55,0.0,0.0
2025-09-09,55555.0,56790.0,53300.0,53520.0,584927,142980,54064.0,52239.0,51938.25,45638.166666666664,1544.6393242399208,1422.6079621246981,122.03136211522269,55.19419008525419,2065.0,79.3366842179682,464885.65,6128592,93483.8,136110.0,1981.2227074235807
