时间,开盘,最高,最低,收盘,成交量,持仓量,MA5,MA10,MA20,MA60,MACD,MACD_SIGNAL,MACD_HIST,RSI14,ATR14,CCI20,VOL_MA20,OBV,OI_MA20,OI_CHANGE,OI_CHANGE_PCT
2024-11-19,6676.0,6796.0,6642.0,6764.0,112827,113221,6709.6,6778.8,6868.0,7135.533333333334,-113.46852191428297,-107.19503683685952,-6.273485077423459,45.78833693304536,140.28571428571428,-54.09311480453464,99549.2,-1438153,113728.3,-9205.0,-7.518827699998365
2024-11-20,6762.0,6846.0,6722.0,6828.0,95313,109081,6715.2,6784.4,6854.3,7120.5,-102.05115583572024,-106.16626063663166,4.115104800911425,47.15789473684211,143.14285714285714,-25.552201666656735,99371.4,-1342840,113968.9,-4140.0,-3.656565478135676
2024-11-21,6832.0,6952.0,6780.0,6840.0,165328,105965,6743.6,6776.2,6842.2,7105.6,-90.98568490994421,-103.13014549129419,12.144460581349975,46.70912951167728,146.85714285714286,4.869238961173151,103785.75,-1177512,114170.7,-3116.0,-2.8565928071799807
2024-11-22,6872.0,6912.0,6828.0,6854.0,90973,102269,6791.6,6769.2,6831.7,7090.166666666667,-80.1624733879271,-98.53661107062078,18.374137682693686,46.82203389830509,146.57142857142858,14.944668851930949,102184.85,-1086539,114000.5,-3696.0,-3.4879441324965788
2024-11-25,6838.0,6924.0,6720.0,6804.0,139310,97694,6818.0,6764.8,6821.1,7075.966666666666,-74.75782078933298,-93.78085301436323,19.02303222503025,43.09278350515464,153.85714285714286,-7.011334449515205,103171.4,-1225849,113611.2,-4575.0,-4.473496367423168
2024-11-26,6808.0,6816.0,6722.0,6758.0,78614,95330,6816.8,6763.2,6817.5,7060.566666666667,-73.34098105209341,-89.69287862190927,16.35189756981586,49.17647058823529,143.42857142857142,-34.553090914761306,100319.05,-1304463,112664.45,-2364.0,-2.4198006018793405
2024-11-27,6774.0,6808.0,6730.0,6794.0,87751,95272,6810.0,6762.6,6815.1,7043.233333333334,-68.52333190124136,-85.4589692777757,16.93563737653433,41.30434782608696,133.0,-25.201052203674166,99516.4,-1216712,111479.05,-58.0,-0.060841288156932016
2024-11-28,6796.0,6828.0,6694.0,6698.0,101120,97197,6781.6,6762.6,6805.9,7023.966666666666,-71.62604744514647,-82.69238491124985,11.066337466103377,36.385542168674704,129.85714285714286,-43.35695826291226,101207.3,-1317832,110494.05,1925.0,2.020530691073974
2024-11-29,6718.0,6738.0,6650.0,6718.0,86511,95454,6754.4,6773.0,6796.7,7006.766666666666,-71.64525708843212,-80.48295934668631,8.837702258254197,41.60206718346253,121.71428571428571,-59.89105908143517,100892.4,-1231321,109607.8,-1743.0,-1.7932652242353186
2024-12-02,6736.0,6742.0,6622.0,6686.0,80385,90409,6730.8,6774.4,6785.3,6989.2,-73.39654376521321,-79.0656762303917,5.6691324651784925,43.98907103825137,124.0,-64.12645448015057,101496.55,-1311706,108515.95,-5045.0,-5.285268296771218
